"Source.Name","speaker","language","clip","phone","vot_ms"
"VF21A_vot.csv","VF21A","C",157,"g",28
"VF21A_vot.csv","VF21A","C",158,"gw",33
"VF21A_vot.csv","VF21A","C",159,"g",28
"VF21A_vot.csv","VF21A","C",16,"g",25
"VF21A_vot.csv","VF21A","C",160,"g",33
"VF21A_vot.csv","VF21A","C",161,"gw",38
"VF21A_vot.csv","VF21A","C",162,"g",65
"VF21A_vot.csv","VF21A","C",163,"g",37
"VF21A_vot.csv","VF21A","C",164,"g",15
"VF21A_vot.csv","VF21A","C",165,"g",21
"VF21A_vot.csv","VF21A","C",167,"g",27
"VF21A_vot.csv","VF21A","C",168,"g",15
"VF21A_vot.csv","VF21A","C",169,"g",31
"VF21A_vot.csv","VF21A","C",17,"g",17
"VF21A_vot.csv","VF21A","C",170,"g",44
"VF21A_vot.csv","VF21A","C",171,"g",18
"VF21A_vot.csv","VF21A","C",174,"g",21
"VF21A_vot.csv","VF21A","C",175,"g",51
"VF21A_vot.csv","VF21A","C",176,"g",34
"VF21A_vot.csv","VF21A","C",178,"gw",35
"VF21A_vot.csv","VF21A","C",18,"g",18
"VF21A_vot.csv","VF21A","C",180,"g",22
"VF21A_vot.csv","VF21A","C",181,"g",19
"VF21A_vot.csv","VF21A","C",182,"g",26
"VF21A_vot.csv","VF21A","C",184,"k",82
"VF21A_vot.csv","VF21A","C",185,"g",17
"VF21A_vot.csv","VF21A","C",186,"g",22
"VF21A_vot.csv","VF21A","C",187,"g",19
"VF21A_vot.csv","VF21A","C",188,"g",17
"VF21A_vot.csv","VF21A","C",189,"gw",27
"VF21A_vot.csv","VF21A","C",19,"g",15
"VF21A_vot.csv","VF21A","C",190,"g",17
"VF21A_vot.csv","VF21A","C",191,"g",13
"VF21A_vot.csv","VF21A","C",2,"k",67
"VF21A_vot.csv","VF21A","C",22,"g",29
"VF21A_vot.csv","VF21A","C",23,"k",87
"VF21A_vot.csv","VF21A","C",25,"k",74
"VF21A_vot.csv","VF21A","C",26,"g",20
"VF21A_vot.csv","VF21A","C",29,"k",101
"VF21A_vot.csv","VF21A","C",30,"k",66
"VF21A_vot.csv","VF21A","C",31,"g",25
"VF21A_vot.csv","VF21A","C",32,"k",51
"VF21A_vot.csv","VF21A","C",33,"k",43
"VF21A_vot.csv","VF21A","C",34,"g",12
"VF21A_vot.csv","VF21A","C",35,"k",84
"VF21A_vot.csv","VF21A","C",37,"g",21
"VF21A_vot.csv","VF21A","C",39,"g",46
"VF21A_vot.csv","VF21A","C",4,"g",15
"VF21A_vot.csv","VF21A","C",41,"g",25
"VF21A_vot.csv","VF21A","C",42,"g",24
"VF21A_vot.csv","VF21A","C",44,"g",37
"VF21A_vot.csv","VF21A","C",45,"k",35
"VF21A_vot.csv","VF21A","C",46,"g",21
"VF21A_vot.csv","VF21A","C",47,"g",45
"VF21A_vot.csv","VF21A","C",48,"k",51
"VF21A_vot.csv","VF21A","C",50,"g",24
"VF21A_vot.csv","VF21A","C",51,"g",40
"VF21A_vot.csv","VF21A","C",52,"g",16
"VF21A_vot.csv","VF21A","C",53,"g",24
"VF21A_vot.csv","VF21A","C",54,"g",26
"VF21A_vot.csv","VF21A","C",57,"g",23
"VF21A_vot.csv","VF21A","C",59,"g",15
"VF21A_vot.csv","VF21A","C",6,"k",17
"VF21A_vot.csv","VF21A","C",60,"g",21
"VF21A_vot.csv","VF21A","C",61,"g",14
"VF21A_vot.csv","VF21A","C",63,"g",19
"VF21A_vot.csv","VF21A","C",65,"g",32
"VF21A_vot.csv","VF21A","C",66,"g",28
"VF21A_vot.csv","VF21A","C",67,"g",24
"VF21A_vot.csv","VF21A","C",7,"g",14
"VF21A_vot.csv","VF21A","C",70,"g",28
"VF21A_vot.csv","VF21A","C",71,"k",30
"VF21A_vot.csv","VF21A","C",72,"g",25
"VF21A_vot.csv","VF21A","C",75,"g",29
"VF21A_vot.csv","VF21A","C",76,"g",21
"VF21A_vot.csv","VF21A","C",77,"k",28
"VF21A_vot.csv","VF21A","C",78,"k",45
"VF21A_vot.csv","VF21A","C",79,"g",22
"VF21A_vot.csv","VF21A","C",81,"g",34
"VF21A_vot.csv","VF21A","C",84,"k",68
"VF21A_vot.csv","VF21A","C",85,"k",89
"VF21A_vot.csv","VF21A","C",86,"g",28
"VF21A_vot.csv","VF21A","C",88,"k",103
"VF21A_vot.csv","VF21A","C",9,"g",68
"VF21A_vot.csv","VF21A","C",91,"k",73
"VF21A_vot.csv","VF21A","C",93,"g",35
"VF21A_vot.csv","VF21A","C",94,"k",108
"VF21A_vot.csv","VF21A","C",95,"k",81
"VF21A_vot.csv","VF21A","C",96,"k",72
"VF21A_vot.csv","VF21A","C",97,"k",55
"VF21A_vot.csv","VF21A","C",98,"g",27
"VF21A_vot.csv","VF21A","C",99,"k",80
"VF21A_vot.csv","VF21A","E",0,"G",21
"VF21A_vot.csv","VF21A","E",1,"K",107
"VF21A_vot.csv","VF21A","E",10,"G",19
"VF21A_vot.csv","VF21A","E",101,"G",29
"VF21A_vot.csv","VF21A","E",104,"K",38
"VF21A_vot.csv","VF21A","E",105,"K",99
"VF21A_vot.csv","VF21A","E",106,"K",52
"VF21A_vot.csv","VF21A","E",107,"K",71
"VF21A_vot.csv","VF21A","E",108,"K",60
"VF21A_vot.csv","VF21A","E",109,"K",86
"VF21A_vot.csv","VF21A","E",110,"G",52
"VF21A_vot.csv","VF21A","E",111,"K",58
"VF21A_vot.csv","VF21A","E",112,"K",16
"VF21A_vot.csv","VF21A","E",114,"K",104
"VF21A_vot.csv","VF21A","E",115,"K",65
"VF21A_vot.csv","VF21A","E",13,"G",25
"VF21A_vot.csv","VF21A","E",14,"G",18
"VF21A_vot.csv","VF21A","E",15,"K",80
"VF21A_vot.csv","VF21A","E",17,"K",77
"VF21A_vot.csv","VF21A","E",18,"K",72
"VF21A_vot.csv","VF21A","E",19,"K",66
"VF21A_vot.csv","VF21A","E",2,"G",23
"VF21A_vot.csv","VF21A","E",20,"K",94
"VF21A_vot.csv","VF21A","E",21,"K",34
"VF21A_vot.csv","VF21A","E",22,"K",69
"VF21A_vot.csv","VF21A","E",23,"K",49
"VF21A_vot.csv","VF21A","E",24,"K",36
"VF21A_vot.csv","VF21A","E",25,"K",37
"VF21A_vot.csv","VF21A","E",26,"K",81
"VF21A_vot.csv","VF21A","E",28,"K",96
"VF21A_vot.csv","VF21A","E",29,"K",40
"VF21A_vot.csv","VF21A","E",3,"G",18
"VF21A_vot.csv","VF21A","E",30,"G",18
"VF21A_vot.csv","VF21A","E",31,"K",57
"VF21A_vot.csv","VF21A","E",32,"K",73
"VF21A_vot.csv","VF21A","E",33,"K",56
"VF21A_vot.csv","VF21A","E",34,"K",48
"VF21A_vot.csv","VF21A","E",36,"K",82
"VF21A_vot.csv","VF21A","E",38,"K",58
"VF21A_vot.csv","VF21A","E",39,"G",33
"VF21A_vot.csv","VF21A","E",4,"K",90
"VF21A_vot.csv","VF21A","E",40,"G",21
"VF21A_vot.csv","VF21A","E",41,"K",71
"VF21A_vot.csv","VF21A","E",44,"K",51
"VF21A_vot.csv","VF21A","E",45,"K",102
"VF21A_vot.csv","VF21A","E",46,"G",26
"VF21A_vot.csv","VF21A","E",47,"K",53
"VF21A_vot.csv","VF21A","E",48,"K",99
"VF21A_vot.csv","VF21A","E",49,"K",59
"VF21A_vot.csv","VF21A","E",5,"K",66
"VF21A_vot.csv","VF21A","E",50,"K",41
"VF21A_vot.csv","VF21A","E",51,"K",46
"VF21A_vot.csv","VF21A","E",52,"K",83
"VF21A_vot.csv","VF21A","E",53,"G",17
"VF21A_vot.csv","VF21A","E",54,"G",22
"VF21A_vot.csv","VF21A","E",55,"G",19
"VF21A_vot.csv","VF21A","E",56,"K",22
"VF21A_vot.csv","VF21A","E",57,"K",53
"VF21A_vot.csv","VF21A","E",58,"K",21
"VF21A_vot.csv","VF21A","E",6,"K",109
"VF21A_vot.csv","VF21A","E",60,"K",32
"VF21A_vot.csv","VF21A","E",62,"K",51
"VF21A_vot.csv","VF21A","E",63,"K",81
"VF21A_vot.csv","VF21A","E",64,"K",109
"VF21A_vot.csv","VF21A","E",65,"K",76
"VF21A_vot.csv","VF21A","E",66,"G",18
"VF21A_vot.csv","VF21A","E",67,"K",93
"VF21A_vot.csv","VF21A","E",68,"G",20
"VF21A_vot.csv","VF21A","E",69,"K",43
"VF21A_vot.csv","VF21A","E",7,"K",64
"VF21A_vot.csv","VF21A","E",70,"K",87
"VF21A_vot.csv","VF21A","E",71,"K",47
"VF21A_vot.csv","VF21A","E",72,"K",70
"VF21A_vot.csv","VF21A","E",73,"K",89
"VF21A_vot.csv","VF21A","E",74,"K",44
"VF21A_vot.csv","VF21A","E",75,"K",76
"VF21A_vot.csv","VF21A","E",76,"K",105
"VF21A_vot.csv","VF21A","E",80,"G",34
"VF21A_vot.csv","VF21A","E",81,"K",88
"VF21A_vot.csv","VF21A","E",82,"G",11
"VF21A_vot.csv","VF21A","E",83,"K",106
"VF21A_vot.csv","VF21A","E",85,"G",26
"VF21A_vot.csv","VF21A","E",86,"K",106
"VF21A_vot.csv","VF21A","E",87,"G",20
"VF21A_vot.csv","VF21A","E",88,"K",32
"VF21A_vot.csv","VF21A","E",89,"K",56
"VF21A_vot.csv","VF21A","E",9,"G",44
"VF21A_vot.csv","VF21A","E",90,"G",18
"VF21A_vot.csv","VF21A","E",91,"K",109
"VF21A_vot.csv","VF21A","E",93,"G",52
"VF21A_vot.csv","VF21A","E",94,"K",50
"VF21A_vot.csv","VF21A","E",95,"K",51
"VF21A_vot.csv","VF21A","E",96,"K",31
"VF21A_vot.csv","VF21A","E",97,"K",33
"VF21A_vot.csv","VF21A","E",98,"K",23
"VF21A_vot.csv","VF21A","E",99,"G",10
"VF21B_vot.csv","VF21B","C",0,"g",28
"VF21B_vot.csv","VF21B","C",1,"g",24
"VF21B_vot.csv","VF21B","C",10,"k",93
"VF21B_vot.csv","VF21B","C",100,"g",30
"VF21B_vot.csv","VF21B","C",101,"g",31
"VF21B_vot.csv","VF21B","C",11,"k",52
"VF21B_vot.csv","VF21B","C",12,"g",21
"VF21B_vot.csv","VF21B","C",13,"k",74
"VF21B_vot.csv","VF21B","C",14,"k",75
"VF21B_vot.csv","VF21B","C",15,"k",82
"VF21B_vot.csv","VF21B","C",16,"k",67
"VF21B_vot.csv","VF21B","C",17,"g",25
"VF21B_vot.csv","VF21B","C",18,"k",73
"VF21B_vot.csv","VF21B","C",19,"g",11
"VF21B_vot.csv","VF21B","C",2,"k",61
"VF21B_vot.csv","VF21B","C",20,"g",26
"VF21B_vot.csv","VF21B","C",22,"gw",64
"VF21B_vot.csv","VF21B","C",23,"g",18
"VF21B_vot.csv","VF21B","C",24,"g",50
"VF21B_vot.csv","VF21B","C",25,"gw",25
"VF21B_vot.csv","VF21B","C",26,"k",73
"VF21B_vot.csv","VF21B","C",27,"g",22
"VF21B_vot.csv","VF21B","C",28,"g",34
"VF21B_vot.csv","VF21B","C",29,"g",71
"VF21B_vot.csv","VF21B","C",3,"k",100
"VF21B_vot.csv","VF21B","C",30,"g",16
"VF21B_vot.csv","VF21B","C",31,"g",21
"VF21B_vot.csv","VF21B","C",32,"g",24
"VF21B_vot.csv","VF21B","C",33,"g",35
"VF21B_vot.csv","VF21B","C",34,"g",30
"VF21B_vot.csv","VF21B","C",35,"g",24
"VF21B_vot.csv","VF21B","C",36,"k",47
"VF21B_vot.csv","VF21B","C",37,"g",48
"VF21B_vot.csv","VF21B","C",38,"g",20
"VF21B_vot.csv","VF21B","C",39,"g",20
"VF21B_vot.csv","VF21B","C",4,"k",87
"VF21B_vot.csv","VF21B","C",44,"g",27
"VF21B_vot.csv","VF21B","C",46,"g",32
"VF21B_vot.csv","VF21B","C",47,"g",21
"VF21B_vot.csv","VF21B","C",48,"g",29
"VF21B_vot.csv","VF21B","C",49,"g",18
"VF21B_vot.csv","VF21B","C",5,"k",75
"VF21B_vot.csv","VF21B","C",51,"k",28
"VF21B_vot.csv","VF21B","C",52,"k",96
"VF21B_vot.csv","VF21B","C",53,"g",33
"VF21B_vot.csv","VF21B","C",54,"k",71
"VF21B_vot.csv","VF21B","C",55,"g",14
"VF21B_vot.csv","VF21B","C",56,"g",27
"VF21B_vot.csv","VF21B","C",57,"g",23
"VF21B_vot.csv","VF21B","C",58,"gw",71
"VF21B_vot.csv","VF21B","C",59,"g",29
"VF21B_vot.csv","VF21B","C",6,"g",31
"VF21B_vot.csv","VF21B","C",60,"g",23
"VF21B_vot.csv","VF21B","C",61,"g",40
"VF21B_vot.csv","VF21B","C",62,"g",24
"VF21B_vot.csv","VF21B","C",63,"g",31
"VF21B_vot.csv","VF21B","C",65,"g",29
"VF21B_vot.csv","VF21B","C",66,"g",25
"VF21B_vot.csv","VF21B","C",67,"g",32
"VF21B_vot.csv","VF21B","C",69,"g",23
"VF21B_vot.csv","VF21B","C",7,"k",66
"VF21B_vot.csv","VF21B","C",70,"g",64
"VF21B_vot.csv","VF21B","C",71,"g",13
"VF21B_vot.csv","VF21B","C",72,"g",25
"VF21B_vot.csv","VF21B","C",74,"g",25
"VF21B_vot.csv","VF21B","C",75,"g",44
"VF21B_vot.csv","VF21B","C",76,"k",35
"VF21B_vot.csv","VF21B","C",78,"g",17
"VF21B_vot.csv","VF21B","C",79,"g",30
"VF21B_vot.csv","VF21B","C",8,"g",24
"VF21B_vot.csv","VF21B","C",81,"g",33
"VF21B_vot.csv","VF21B","C",82,"g",29
"VF21B_vot.csv","VF21B","C",84,"g",50
"VF21B_vot.csv","VF21B","C",85,"g",23
"VF21B_vot.csv","VF21B","C",86,"g",27
"VF21B_vot.csv","VF21B","C",87,"g",34
"VF21B_vot.csv","VF21B","C",88,"g",41
"VF21B_vot.csv","VF21B","C",9,"k",85
"VF21B_vot.csv","VF21B","C",90,"g",25
"VF21B_vot.csv","VF21B","C",91,"g",34
"VF21B_vot.csv","VF21B","C",92,"g",36
"VF21B_vot.csv","VF21B","C",93,"g",65
"VF21B_vot.csv","VF21B","C",95,"g",16
"VF21B_vot.csv","VF21B","C",96,"g",16
"VF21B_vot.csv","VF21B","C",97,"g",21
"VF21B_vot.csv","VF21B","C",98,"g",31
"VF21B_vot.csv","VF21B","C",99,"g",17
"VF21B_vot.csv","VF21B","E",0,"K",116
"VF21B_vot.csv","VF21B","E",1,"G",34
"VF21B_vot.csv","VF21B","E",10,"K",96
"VF21B_vot.csv","VF21B","E",11,"G",46
"VF21B_vot.csv","VF21B","E",12,"K",75
"VF21B_vot.csv","VF21B","E",13,"G",21
"VF21B_vot.csv","VF21B","E",14,"G",30
"VF21B_vot.csv","VF21B","E",16,"K",32
"VF21B_vot.csv","VF21B","E",17,"K",59
"VF21B_vot.csv","VF21B","E",18,"K",93
"VF21B_vot.csv","VF21B","E",19,"G",39
"VF21B_vot.csv","VF21B","E",2,"K",112
"VF21B_vot.csv","VF21B","E",20,"K",58
"VF21B_vot.csv","VF21B","E",21,"K",57
"VF21B_vot.csv","VF21B","E",22,"K",63
"VF21B_vot.csv","VF21B","E",23,"K",112
"VF21B_vot.csv","VF21B","E",24,"K",96
"VF21B_vot.csv","VF21B","E",25,"K",113
"VF21B_vot.csv","VF21B","E",26,"K",92
"VF21B_vot.csv","VF21B","E",27,"K",83
"VF21B_vot.csv","VF21B","E",28,"G",36
"VF21B_vot.csv","VF21B","E",3,"G",19
"VF21B_vot.csv","VF21B","E",30,"G",27
"VF21B_vot.csv","VF21B","E",31,"K",56
"VF21B_vot.csv","VF21B","E",33,"G",22
"VF21B_vot.csv","VF21B","E",34,"G",27
"VF21B_vot.csv","VF21B","E",36,"G",33
"VF21B_vot.csv","VF21B","E",37,"K",96
"VF21B_vot.csv","VF21B","E",39,"G",32
"VF21B_vot.csv","VF21B","E",40,"K",74
"VF21B_vot.csv","VF21B","E",41,"K",76
"VF21B_vot.csv","VF21B","E",42,"K",72
"VF21B_vot.csv","VF21B","E",43,"G",50
"VF21B_vot.csv","VF21B","E",45,"K",99
"VF21B_vot.csv","VF21B","E",46,"K",59
"VF21B_vot.csv","VF21B","E",47,"K",92
"VF21B_vot.csv","VF21B","E",48,"G",42
"VF21B_vot.csv","VF21B","E",5,"G",32
"VF21B_vot.csv","VF21B","E",51,"K",114
"VF21B_vot.csv","VF21B","E",52,"K",64
"VF21B_vot.csv","VF21B","E",53,"K",66
"VF21B_vot.csv","VF21B","E",54,"G",38
"VF21B_vot.csv","VF21B","E",55,"K",12
"VF21B_vot.csv","VF21B","E",56,"G",45
"VF21B_vot.csv","VF21B","E",58,"K",55
"VF21B_vot.csv","VF21B","E",59,"K",101
"VF21B_vot.csv","VF21B","E",6,"G",29
"VF21B_vot.csv","VF21B","E",60,"K",72
"VF21B_vot.csv","VF21B","E",61,"K",75
"VF21B_vot.csv","VF21B","E",62,"K",91
"VF21B_vot.csv","VF21B","E",63,"K",98
"VF21B_vot.csv","VF21B","E",64,"G",29
"VF21B_vot.csv","VF21B","E",65,"K",53
"VF21B_vot.csv","VF21B","E",66,"K",29
"VF21B_vot.csv","VF21B","E",67,"G",21
"VF21B_vot.csv","VF21B","E",69,"G",41
"VF21B_vot.csv","VF21B","E",7,"G",33
"VF21B_vot.csv","VF21B","E",70,"K",115
"VF21B_vot.csv","VF21B","E",71,"G",54
"VF21B_vot.csv","VF21B","E",72,"K",73
"VF21B_vot.csv","VF21B","E",74,"G",28
"VF21B_vot.csv","VF21B","E",75,"G",47
"VF21B_vot.csv","VF21B","E",76,"G",34
"VF21B_vot.csv","VF21B","E",77,"K",100
"VF21B_vot.csv","VF21B","E",78,"K",79
"VF21B_vot.csv","VF21B","E",79,"K",58
"VF21B_vot.csv","VF21B","E",8,"K",81
"VF21B_vot.csv","VF21B","E",81,"K",105
"VF21B_vot.csv","VF21B","E",82,"K",53
"VF21B_vot.csv","VF21B","E",83,"K",62
"VF21B_vot.csv","VF21B","E",9,"K",71
"VF21C_vot.csv","VF21C","C",0,"g",29
"VF21C_vot.csv","VF21C","C",1,"g",52
"VF21C_vot.csv","VF21C","C",101,"g",21
"VF21C_vot.csv","VF21C","C",102,"k",53
"VF21C_vot.csv","VF21C","C",103,"k",60
"VF21C_vot.csv","VF21C","C",104,"g",29
"VF21C_vot.csv","VF21C","C",106,"k",96
"VF21C_vot.csv","VF21C","C",108,"k",31
"VF21C_vot.csv","VF21C","C",109,"g",34
"VF21C_vot.csv","VF21C","C",11,"k",59
"VF21C_vot.csv","VF21C","C",110,"k",44
"VF21C_vot.csv","VF21C","C",111,"k",37
"VF21C_vot.csv","VF21C","C",113,"g",25
"VF21C_vot.csv","VF21C","C",115,"k",94
"VF21C_vot.csv","VF21C","C",116,"k",101
"VF21C_vot.csv","VF21C","C",117,"g",38
"VF21C_vot.csv","VF21C","C",118,"k",87
"VF21C_vot.csv","VF21C","C",119,"g",34
"VF21C_vot.csv","VF21C","C",121,"g",78
"VF21C_vot.csv","VF21C","C",123,"g",41
"VF21C_vot.csv","VF21C","C",124,"g",33
"VF21C_vot.csv","VF21C","C",127,"g",51
"VF21C_vot.csv","VF21C","C",128,"g",29
"VF21C_vot.csv","VF21C","C",129,"g",25
"VF21C_vot.csv","VF21C","C",13,"g",27
"VF21C_vot.csv","VF21C","C",130,"g",43
"VF21C_vot.csv","VF21C","C",131,"g",19
"VF21C_vot.csv","VF21C","C",133,"k",87
"VF21C_vot.csv","VF21C","C",134,"g",48
"VF21C_vot.csv","VF21C","C",135,"g",28
"VF21C_vot.csv","VF21C","C",137,"g",18
"VF21C_vot.csv","VF21C","C",138,"g",22
"VF21C_vot.csv","VF21C","C",139,"g",66
"VF21C_vot.csv","VF21C","C",14,"g",25
"VF21C_vot.csv","VF21C","C",141,"g",34
"VF21C_vot.csv","VF21C","C",143,"g",25
"VF21C_vot.csv","VF21C","C",144,"g",24
"VF21C_vot.csv","VF21C","C",146,"g",39
"VF21C_vot.csv","VF21C","C",147,"g",25
"VF21C_vot.csv","VF21C","C",149,"g",21
"VF21C_vot.csv","VF21C","C",15,"g",31
"VF21C_vot.csv","VF21C","C",150,"g",27
"VF21C_vot.csv","VF21C","C",152,"g",29
"VF21C_vot.csv","VF21C","C",153,"g",31
"VF21C_vot.csv","VF21C","C",154,"g",31
"VF21C_vot.csv","VF21C","C",156,"g",16
"VF21C_vot.csv","VF21C","C",157,"k",66
"VF21C_vot.csv","VF21C","C",158,"k",109
"VF21C_vot.csv","VF21C","C",159,"g",13
"VF21C_vot.csv","VF21C","C",16,"g",27
"VF21C_vot.csv","VF21C","C",160,"g",17
"VF21C_vot.csv","VF21C","C",161,"g",18
"VF21C_vot.csv","VF21C","C",162,"g",30
"VF21C_vot.csv","VF21C","C",165,"g",40
"VF21C_vot.csv","VF21C","C",166,"g",34
"VF21C_vot.csv","VF21C","C",167,"g",24
"VF21C_vot.csv","VF21C","C",168,"k",62
"VF21C_vot.csv","VF21C","C",169,"k",77
"VF21C_vot.csv","VF21C","C",17,"g",50
"VF21C_vot.csv","VF21C","C",170,"k",63
"VF21C_vot.csv","VF21C","C",171,"g",19
"VF21C_vot.csv","VF21C","C",172,"k",62
"VF21C_vot.csv","VF21C","C",173,"g",19
"VF21C_vot.csv","VF21C","C",174,"k",27
"VF21C_vot.csv","VF21C","C",175,"g",24
"VF21C_vot.csv","VF21C","C",176,"g",24
"VF21C_vot.csv","VF21C","C",177,"g",17
"VF21C_vot.csv","VF21C","C",178,"g",26
"VF21C_vot.csv","VF21C","C",179,"k",12
"VF21C_vot.csv","VF21C","C",18,"g",35
"VF21C_vot.csv","VF21C","C",180,"g",35
"VF21C_vot.csv","VF21C","C",181,"g",38
"VF21C_vot.csv","VF21C","C",182,"g",31
"VF21C_vot.csv","VF21C","C",183,"g",32
"VF21C_vot.csv","VF21C","C",184,"g",14
"VF21C_vot.csv","VF21C","C",185,"k",67
"VF21C_vot.csv","VF21C","C",186,"g",12
"VF21C_vot.csv","VF21C","C",187,"g",15
"VF21C_vot.csv","VF21C","C",189,"g",17
"VF21C_vot.csv","VF21C","C",191,"k",63
"VF21C_vot.csv","VF21C","C",192,"g",36
"VF21C_vot.csv","VF21C","C",194,"g",38
"VF21C_vot.csv","VF21C","C",195,"g",57
"VF21C_vot.csv","VF21C","C",196,"g",19
"VF21C_vot.csv","VF21C","C",197,"g",39
"VF21C_vot.csv","VF21C","C",198,"g",29
"VF21C_vot.csv","VF21C","C",199,"g",19
"VF21C_vot.csv","VF21C","C",2,"g",44
"VF21C_vot.csv","VF21C","C",200,"g",24
"VF21C_vot.csv","VF21C","C",201,"g",38
"VF21C_vot.csv","VF21C","C",202,"g",28
"VF21C_vot.csv","VF21C","C",203,"g",33
"VF21C_vot.csv","VF21C","C",204,"g",27
"VF21C_vot.csv","VF21C","C",205,"g",45
"VF21C_vot.csv","VF21C","C",206,"g",19
"VF21C_vot.csv","VF21C","C",207,"g",23
"VF21C_vot.csv","VF21C","C",208,"g",23
"VF21C_vot.csv","VF21C","C",209,"g",39
"VF21C_vot.csv","VF21C","C",21,"g",63
"VF21C_vot.csv","VF21C","C",210,"g",20
"VF21C_vot.csv","VF21C","C",211,"g",19
"VF21C_vot.csv","VF21C","C",212,"g",26
"VF21C_vot.csv","VF21C","C",213,"g",42
"VF21C_vot.csv","VF21C","C",215,"g",18
"VF21C_vot.csv","VF21C","C",216,"g",24
"VF21C_vot.csv","VF21C","C",217,"k",79
"VF21C_vot.csv","VF21C","C",218,"g",23
"VF21C_vot.csv","VF21C","C",220,"g",25
"VF21C_vot.csv","VF21C","C",221,"g",33
"VF21C_vot.csv","VF21C","C",222,"g",27
"VF21C_vot.csv","VF21C","C",223,"g",25
"VF21C_vot.csv","VF21C","C",224,"g",23
"VF21C_vot.csv","VF21C","C",225,"g",22
"VF21C_vot.csv","VF21C","C",226,"g",36
"VF21C_vot.csv","VF21C","C",227,"g",47
"VF21C_vot.csv","VF21C","C",228,"g",36
"VF21C_vot.csv","VF21C","C",229,"g",43
"VF21C_vot.csv","VF21C","C",23,"g",30
"VF21C_vot.csv","VF21C","C",230,"g",19
"VF21C_vot.csv","VF21C","C",231,"k",32
"VF21C_vot.csv","VF21C","C",232,"g",34
"VF21C_vot.csv","VF21C","C",233,"g",47
"VF21C_vot.csv","VF21C","C",234,"k",53
"VF21C_vot.csv","VF21C","C",235,"k",44
"VF21C_vot.csv","VF21C","C",236,"g",33
"VF21C_vot.csv","VF21C","C",237,"g",33
"VF21C_vot.csv","VF21C","C",239,"g",39
"VF21C_vot.csv","VF21C","C",24,"g",77
"VF21C_vot.csv","VF21C","C",25,"g",20
"VF21C_vot.csv","VF21C","C",26,"k",75
"VF21C_vot.csv","VF21C","C",27,"g",63
"VF21C_vot.csv","VF21C","C",3,"g",37
"VF21C_vot.csv","VF21C","C",30,"g",31
"VF21C_vot.csv","VF21C","C",31,"g",23
"VF21C_vot.csv","VF21C","C",32,"k",69
"VF21C_vot.csv","VF21C","C",33,"g",42
"VF21C_vot.csv","VF21C","C",34,"gw",35
"VF21C_vot.csv","VF21C","C",35,"g",47
"VF21C_vot.csv","VF21C","C",36,"g",44
"VF21C_vot.csv","VF21C","C",37,"k",12
"VF21C_vot.csv","VF21C","C",38,"g",27
"VF21C_vot.csv","VF21C","C",39,"g",30
"VF21C_vot.csv","VF21C","C",4,"g",39
"VF21C_vot.csv","VF21C","C",40,"g",74
"VF21C_vot.csv","VF21C","C",41,"g",17
"VF21C_vot.csv","VF21C","C",42,"g",60
"VF21C_vot.csv","VF21C","C",44,"g",21
"VF21C_vot.csv","VF21C","C",45,"g",23
"VF21C_vot.csv","VF21C","C",46,"g",39
"VF21C_vot.csv","VF21C","C",47,"g",49
"VF21C_vot.csv","VF21C","C",48,"g",37
"VF21C_vot.csv","VF21C","C",49,"k",87
"VF21C_vot.csv","VF21C","C",5,"g",22
"VF21C_vot.csv","VF21C","C",50,"g",34
"VF21C_vot.csv","VF21C","C",51,"g",64
"VF21C_vot.csv","VF21C","C",52,"g",73
"VF21C_vot.csv","VF21C","C",53,"g",13
"VF21C_vot.csv","VF21C","C",54,"g",28
"VF21C_vot.csv","VF21C","C",55,"g",44
"VF21C_vot.csv","VF21C","C",56,"k",83
"VF21C_vot.csv","VF21C","C",57,"g",33
"VF21C_vot.csv","VF21C","C",58,"g",40
"VF21C_vot.csv","VF21C","C",59,"k",98
"VF21C_vot.csv","VF21C","C",60,"g",27
"VF21C_vot.csv","VF21C","C",62,"g",38
"VF21C_vot.csv","VF21C","C",63,"g",39
"VF21C_vot.csv","VF21C","C",64,"g",23
"VF21C_vot.csv","VF21C","C",66,"g",44
"VF21C_vot.csv","VF21C","C",67,"g",29
"VF21C_vot.csv","VF21C","C",68,"k",57
"VF21C_vot.csv","VF21C","C",69,"g",22
"VF21C_vot.csv","VF21C","C",7,"g",18
"VF21C_vot.csv","VF21C","C",70,"g",43
"VF21C_vot.csv","VF21C","C",71,"g",30
"VF21C_vot.csv","VF21C","C",72,"g",23
"VF21C_vot.csv","VF21C","C",73,"k",51
"VF21C_vot.csv","VF21C","C",74,"g",24
"VF21C_vot.csv","VF21C","C",75,"g",27
"VF21C_vot.csv","VF21C","C",76,"g",27
"VF21C_vot.csv","VF21C","C",77,"g",24
"VF21C_vot.csv","VF21C","C",78,"g",24
"VF21C_vot.csv","VF21C","C",8,"g",27
"VF21C_vot.csv","VF21C","C",80,"k",59
"VF21C_vot.csv","VF21C","C",81,"g",21
"VF21C_vot.csv","VF21C","C",82,"g",23
"VF21C_vot.csv","VF21C","C",83,"k",41
"VF21C_vot.csv","VF21C","C",84,"g",45
"VF21C_vot.csv","VF21C","C",86,"g",27
"VF21C_vot.csv","VF21C","C",87,"g",30
"VF21C_vot.csv","VF21C","C",88,"g",58
"VF21C_vot.csv","VF21C","C",9,"g",68
