speaker,language,clip,phone,vot_ms
VM21C,C,259,g,25.999999999999996
VM21C,C,26,k,17.0
VM21C,C,260,g,26.999999999999996
VM21C,C,261,g,35.99999999999999
VM21C,C,262,g,28.999999999999996
VM21C,C,263,g,32.999999999999986
VM21C,C,264,g,5.000000000000004
VM21C,C,265,g,5.000000000000004
VM21C,C,266,g,5.000000000000004
VM21C,C,27,g,22.000000000000007
VM21C,C,28,g,4.999999999999997
VM21C,C,29,g,4.999999999999997
VM21C,C,3,g,30.000000000000014
VM21C,C,30,gw,19.000000000000004
VM21C,C,31,g,40.99999999999999
VM21C,C,32,g,24.999999999999993
VM21C,C,33,g,30.0
VM21C,C,34,gw,39.99999999999999
VM21C,C,35,g,4.99999999999999
VM21C,C,36,g,30.0
VM21C,C,37,g,48.0
VM21C,C,38,k,56.00000000000001
VM21C,C,39,g,34.0
VM21C,C,4,g,26.999999999999996
VM21C,C,40,k,61.000000000000014
VM21C,C,41,g,5.000000000000004
VM21C,C,42,g,40.99999999999999
VM21C,C,43,g,23.000000000000007
VM21C,C,44,g,5.000000000000004
VM21C,C,45,g,5.000000000000004
VM21C,C,46,g,5.000000000000004
VM21C,C,47,g,6.999999999999999
VM21C,C,48,k,69.99999999999999
VM21C,C,49,g,26.999999999999996
VM21C,C,5,g,30.000000000000014
VM21C,C,50,g,31.0
VM21C,C,51,g,32.0
VM21C,C,52,g,18.99999999999999
VM21C,C,53,k,26.00000000000001
VM21C,C,54,g,23.000000000000007
VM21C,C,55,k,52.00000000000001
VM21C,C,56,g,38.99999999999999
VM21C,C,57,k,57.00000000000001
VM21C,C,58,k,53.00000000000001
VM21C,C,59,k,15.0
VM21C,C,6,g,22.000000000000007
VM21C,C,60,g,15.999999999999986
VM21C,C,61,k,43.00000000000001
VM21C,C,62,g,100.0
VM21C,C,63,k,47.000000000000014
VM21C,C,64,g,19.99999999999999
VM21C,C,65,k,49.99999999999999
VM21C,C,66,g,23.0
VM21C,C,67,k,4.999999999999999
VM21C,C,68,k,55.00000000000001
VM21C,C,69,g,46.0
VM21C,C,7,g,24.999999999999993
VM21C,C,70,g,50.0
VM21C,C,71,g,28.999999999999996
VM21C,C,72,k,54.99999999999999
VM21C,C,73,k,45.000000000000014
VM21C,C,74,k,30.0
VM21C,C,75,k,36.00000000000001
VM21C,C,76,k,68.0
VM21C,C,77,g,19.000000000000004
VM21C,C,78,g,5.000000000000004
VM21C,C,79,g,5.000000000000004
VM21C,C,8,g,4.99999999999999
VM21C,C,80,g,49.0
VM21C,C,81,g,5.000000000000001
VM21C,C,82,g,79.0
VM21C,C,83,g,137.0
VM21C,C,84,gw,32.0
VM21C,C,85,g,5.000000000000004
VM21C,C,86,g,21.000000000000004
VM21C,C,87,g,24.000000000000007
VM21C,C,88,g,39.00000000000001
VM21C,C,89,g,25.999999999999996
VM21C,C,9,g,49.0
VM21C,C,90,g,4.99999999999999
VM21C,C,91,g,27.999999999999996
VM21C,C,92,k,63.999999999999986
VM21C,C,93,g,26.000000000000004
VM21C,C,94,g,5.000000000000004
VM21C,C,95,g,5.000000000000004
VM21C,C,96,k,59.00000000000002
VM21C,C,97,k,60.00000000000003
VM21C,C,98,k,40.00000000000001
VM21C,C,99,g,5.000000000000004
VM21C,E,0,G,43.0
VM21C,E,1,K,63.999999999999986
VM21C,E,10,G,36.99999999999999
VM21C,E,100,K,50.0
VM21C,E,101,K,6.000000000000005
VM21C,E,102,K,39.99999999999999
VM21C,E,103,K,6.999999999999992
VM21C,E,104,G,70.0
VM21C,E,105,K,81.99999999999999
VM21C,E,106,K,45.0
VM21C,E,107,K,55.99999999999999
VM21C,E,108,G,5.000000000000004
VM21C,E,109,K,52.00000000000002
VM21C,E,11,G,18.000000000000004
VM21C,E,110,K,46.00000000000001
VM21C,E,111,K,120.0
VM21C,E,112,K,5.000000000000004
VM21C,E,113,K,5.000000000000004
VM21C,E,114,K,43.0
VM21C,E,115,K,47.0
VM21C,E,116,K,82.99999999999999
VM21C,E,117,K,5.000000000000004
VM21C,E,118,K,62.0
VM21C,E,119,K,51.0
VM21C,E,12,G,21.000000000000004
VM21C,E,120,K,5.000000000000004
VM21C,E,121,K,4.99999999999999
VM21C,E,122,K,4.99999999999999
VM21C,E,123,G,22.000000000000007
VM21C,E,124,G,24.999999999999993
VM21C,E,125,G,29.00000000000001
VM21C,E,126,K,86.0
VM21C,E,127,K,55.00000000000001
VM21C,E,128,K,5.000000000000004
VM21C,E,129,K,53.00000000000001
VM21C,E,13,K,65.0
VM21C,E,130,G,33.0
VM21C,E,131,K,46.0
VM21C,E,132,K,100.99999999999999
VM21C,E,133,K,83.0
VM21C,E,134,G,36.00000000000001
VM21C,E,135,K,96.99999999999999
VM21C,E,136,K,5.000000000000004
VM21C,E,137,G,34.0
VM21C,E,138,G,5.000000000000004
VM21C,E,139,K,144.00000000000003
VM21C,E,14,G,26.999999999999996
VM21C,E,140,K,47.000000000000014
VM21C,E,141,K,74.0
VM21C,E,142,K,57.99999999999999
VM21C,E,143,K,77.0
VM21C,E,144,K,63.000000000000014
VM21C,E,145,K,100.0
VM21C,E,146,K,51.99999999999999
VM21C,E,147,K,48.0
VM21C,E,148,G,28.999999999999996
VM21C,E,149,K,39.99999999999999
VM21C,E,15,G,29.000000000000004
VM21C,E,150,K,49.99999999999999
VM21C,E,151,K,47.0
VM21C,E,152,G,51.00000000000001
VM21C,E,153,K,68.99999999999999
VM21C,E,154,K,109.0
VM21C,E,155,K,63.0
VM21C,E,156,G,17.0
VM21C,E,157,K,5.000000000000004
VM21C,E,158,K,75.00000000000001
VM21C,E,159,K,57.99999999999999
VM21C,E,16,K,88.0
VM21C,E,160,G,5.000000000000004
VM21C,E,161,G,21.000000000000004
VM21C,E,162,K,5.000000000000004
VM21C,E,163,K,5.000000000000004
VM21C,E,164,K,5.000000000000004
VM21C,E,165,K,57.0
VM21C,E,166,G,5.000000000000004
VM21C,E,167,K,49.0
VM21C,E,168,K,56.00000000000001
VM21C,E,169,K,45.000000000000014
VM21C,E,17,G,98.0
VM21C,E,170,K,33.0
VM21C,E,171,K,36.00000000000001
VM21C,E,172,K,85.0
VM21C,E,173,K,68.0
VM21C,E,174,G,5.000000000000004
VM21C,E,175,K,4.999999999999977
VM21C,E,176,K,4.99999999999999
VM21C,E,177,G,22.000000000000007
VM21C,E,178,G,5.000000000000004
VM21C,E,179,K,42.00000000000001
VM21C,E,18,G,4.99999999999999
VM21C,E,180,G,18.999999999999996
VM21C,E,181,K,49.99999999999999
VM21C,E,19,K,72.00000000000001
VM21C,E,2,G,19.000000000000004
VM21C,E,20,K,45.0
VM21C,E,21,G,22.999999999999993
VM21C,E,22,G,41.00000000000001
VM21C,E,23,K,61.999999999999986
VM21C,E,24,K,60.999999999999986
VM21C,E,25,K,17.0
VM21C,E,26,K,66.0
VM21C,E,27,K,22.999999999999993
VM21C,E,28,K,19.99999999999999
VM21C,E,29,K,40.0
VM21C,E,3,G,5.000000000000004
VM21C,E,30,K,4.99999999999999
VM21C,E,31,K,55.99999999999999
VM21C,E,32,K,128.0
VM21C,E,33,G,26.00000000000001
VM21C,E,34,K,5.000000000000004
VM21C,E,35,K,63.999999999999986
VM21C,E,36,K,64.99999999999999
VM21C,E,37,K,19.000000000000004
VM21C,E,38,G,121.0
VM21C,E,39,K,4.99999999999999
VM21C,E,4,K,117.0
VM21C,E,40,K,68.0
VM21C,E,41,K,50.0
VM21C,E,42,K,4.99999999999999
VM21C,E,43,K,5.000000000000004
VM21C,E,44,K,4.99999999999999
VM21C,E,45,K,44.0
VM21C,E,46,K,74.0
VM21C,E,47,K,5.000000000000004
VM21C,E,48,K,64.00000000000001
VM21C,E,49,K,78.0
VM21C,E,5,G,19.000000000000004
VM21C,E,50,K,98.0
VM21C,E,51,K,5.000000000000004
VM21C,E,52,K,130.0
VM21C,E,53,K,5.000000000000004
VM21C,E,54,K,43.0
VM21C,E,55,K,51.00000000000001
VM21C,E,56,K,54.0
VM21C,E,57,K,49.0
VM21C,E,58,K,72.0
VM21C,E,59,G,19.000000000000004
VM21C,E,6,K,66.0
VM21C,E,60,G,22.999999999999993
VM21C,E,61,K,68.99999999999999
VM21C,E,62,K,65.0
VM21C,E,63,K,33.99999999999999
VM21C,E,64,K,58.00000000000001
VM21C,E,65,K,41.00000000000001
VM21C,E,66,K,78.00000000000001
VM21C,E,67,K,72.00000000000001
VM21C,E,68,K,26.999999999999996
VM21C,E,69,G,21.000000000000004
VM21C,E,7,G,31.0
VM21C,E,70,K,5.000000000000004
VM21C,E,71,K,5.000000000000004
VM21C,E,72,K,18.000000000000004
VM21C,E,73,K,50.0
VM21C,E,74,K,50.0
VM21C,E,75,K,5.000000000000004
VM21C,E,76,K,4.99999999999999
VM21C,E,77,K,64.0
VM21C,E,78,K,54.99999999999999
VM21C,E,79,K,4.99999999999999
VM21C,E,8,K,60.0
VM21C,E,80,K,5.000000000000004
VM21C,E,81,K,54.00000000000001
VM21C,E,82,K,75.0
VM21C,E,83,K,53.00000000000001
VM21C,E,84,K,39.99999999999999
VM21C,E,85,K,86.0
VM21C,E,86,K,92.99999999999999
VM21C,E,87,K,47.0
VM21C,E,88,K,56.99999999999999
VM21C,E,89,K,80.0
VM21C,E,9,K,54.99999999999999
VM21C,E,90,K,73.99999999999999
VM21C,E,91,K,68.0
VM21C,E,92,K,24.999999999999993
VM21C,E,93,K,57.99999999999999
VM21C,E,94,K,108.99999999999999
VM21C,E,95,K,38.00000000000001
VM21C,E,96,G,34.0
VM21C,E,97,G,26.000000000000004
VM21C,E,98,K,72.0
VM21C,E,99,K,45.00000000000001
