speaker,language,clip,phone,vot_ms
VF33B,C,150,g,26.00000000000002
VF33B,C,151,g,23.999999999999993
VF33B,C,152,g,68.0
VF33B,C,153,k,56.00000000000001
VF33B,C,154,g,11.999999999999996
VF33B,C,155,g,36.00000000000001
VF33B,C,156,g,15.0
VF33B,C,157,g,12.999999999999998
VF33B,C,158,g,16.000000000000014
VF33B,C,159,g,21.999999999999993
VF33B,C,16,gw,35.0
VF33B,C,160,gw,25.000000000000007
VF33B,C,161,g,65.0
VF33B,C,162,g,16.0
VF33B,C,163,g,34.0
VF33B,C,164,k,47.0
VF33B,C,165,g,15.0
VF33B,C,166,g,19.000000000000004
VF33B,C,167,g,19.999999999999996
VF33B,C,168,gw,17.0
VF33B,C,169,g,15.999999999999986
VF33B,C,17,g,20.99999999999999
VF33B,C,170,g,20.000000000000004
VF33B,C,171,g,22.999999999999993
VF33B,C,172,g,33.0
VF33B,C,173,g,23.999999999999993
VF33B,C,174,g,16.0
VF33B,C,175,g,15.0
VF33B,C,176,g,15.000000000000014
VF33B,C,177,gw,36.00000000000001
VF33B,C,178,k,46.000000000000014
VF33B,C,179,g,27.999999999999996
VF33B,C,18,g,18.000000000000004
VF33B,C,180,g,11.999999999999996
VF33B,C,181,g,9.0
VF33B,C,182,g,20.000000000000004
VF33B,C,183,g,40.00000000000001
VF33B,C,184,g,15.999999999999986
VF33B,C,185,g,5.000000000000004
VF33B,C,186,g,5.000000000000004
VF33B,C,187,g,5.000000000000004
VF33B,C,188,g,21.000000000000004
VF33B,C,189,k,5.000000000000004
VF33B,C,19,k,82.99999999999999
VF33B,C,190,k,5.0
VF33B,C,191,g,13.999999999999998
VF33B,C,192,g,11.000000000000004
VF33B,C,193,g,17.0
VF33B,C,194,g,13.999999999999998
VF33B,C,195,g,43.0
VF33B,C,196,g,25.999999999999996
VF33B,C,197,g,15.0
VF33B,C,198,g,17.0
VF33B,C,199,k,90.0
VF33B,C,2,g,27.999999999999996
VF33B,C,20,g,25.999999999999996
VF33B,C,200,g,4.99999999999999
VF33B,C,201,g,37.99999999999999
VF33B,C,202,g,30.0
VF33B,C,203,g,73.0
VF33B,C,204,g,5.000000000000004
VF33B,C,205,g,17.0
VF33B,C,206,g,15.0
VF33B,C,207,g,46.0
VF33B,C,208,g,50.0
VF33B,C,209,g,35.0
VF33B,C,21,g,4.99999999999999
VF33B,C,210,g,4.99999999999999
VF33B,C,211,g,5.000000000000004
VF33B,C,212,g,15.0
VF33B,C,213,g,29.00000000000001
VF33B,C,214,g,22.000000000000007
VF33B,C,215,g,28.999999999999996
VF33B,C,216,g,36.99999999999999
VF33B,C,217,g,12.999999999999998
VF33B,C,218,g,60.000000000000014
VF33B,C,219,g,4.99999999999999
VF33B,C,22,g,30.0
VF33B,C,220,g,26.000000000000004
VF33B,C,221,g,12.999999999999998
VF33B,C,222,k,5.000000000000004
VF33B,C,223,g,17.0
VF33B,C,224,k,5.000000000000004
VF33B,C,225,g,16.0
VF33B,C,226,k,34.0
VF33B,C,227,g,5.000000000000004
VF33B,C,228,g,4.99999999999999
VF33B,C,229,g,22.000000000000007
VF33B,C,23,k,37.99999999999999
VF33B,C,230,g,7.999999999999993
VF33B,C,231,g,57.99999999999999
VF33B,C,232,g,59.0
VF33B,C,233,k,19.99999999999999
VF33B,C,234,g,47.0
VF33B,C,24,gw,24.999999999999993
VF33B,C,25,g,60.000000000000014
VF33B,C,26,g,25.000000000000007
VF33B,C,27,g,8.0
VF33B,C,28,g,21.000000000000004
VF33B,C,29,g,5.000000000000001
VF33B,C,3,g,30.0
VF33B,C,30,g,28.999999999999996
VF33B,C,31,g,20.000000000000004
VF33B,C,32,g,43.0
VF33B,C,33,g,44.00000000000001
VF33B,C,34,g,34.99999999999999
VF33B,C,35,g,5.0
VF33B,C,36,g,5.000000000000004
VF33B,C,37,g,21.999999999999993
VF33B,C,38,g,4.999999999999997
VF33B,C,39,g,5.000000000000004
VF33B,C,4,g,43.99999999999999
VF33B,C,40,g,13.999999999999998
VF33B,C,41,k,56.00000000000001
VF33B,C,42,g,23.999999999999993
VF33B,C,43,g,9.999999999999995
VF33B,C,44,g,4.99999999999999
VF33B,C,45,g,16.000000000000014
VF33B,C,46,k,33.0
VF33B,C,47,g,11.999999999999982
VF33B,C,48,g,19.99999999999999
VF33B,C,49,g,30.0
VF33B,C,5,k,58.00000000000001
VF33B,C,50,g,5.000000000000004
VF33B,C,51,g,54.00000000000001
VF33B,C,52,g,7.999999999999993
VF33B,C,53,g,6.99999999999995
VF33B,C,54,g,22.000000000000007
VF33B,C,55,k,71.00000000000001
VF33B,C,56,g,51.00000000000001
VF33B,C,57,g,4.99999999999999
VF33B,C,58,g,133.0
VF33B,C,59,k,5.000000000000004
VF33B,C,6,k,56.99999999999999
VF33B,C,60,g,4.999999999999977
VF33B,C,61,g,19.000000000000004
VF33B,C,62,g,31.0
VF33B,C,63,g,16.0
VF33B,C,64,g,16.0
VF33B,C,65,g,30.0
VF33B,C,66,g,26.00000000000001
VF33B,C,67,g,26.999999999999996
VF33B,C,68,g,23.999999999999993
VF33B,C,69,g,99.99999999999999
VF33B,C,7,g,26.00000000000001
VF33B,C,70,g,8.000000000000007
VF33B,C,71,g,15.0
VF33B,C,72,k,11.00000000000001
VF33B,C,73,g,14.000000000000012
VF33B,C,74,g,30.99999999999997
VF33B,C,75,g,57.99999999999999
VF33B,C,76,k,120.00000000000001
VF33B,C,77,g,44.999999999999986
VF33B,C,78,g,12.999999999999998
VF33B,C,79,g,16.0
VF33B,C,8,g,88.0
VF33B,C,80,g,10.999999999999996
VF33B,C,81,k,21.000000000000004
VF33B,C,82,g,15.0
VF33B,C,83,g,55.00000000000001
VF33B,C,84,g,5.000000000000004
VF33B,C,85,g,16.0
VF33B,C,86,g,24.000000000000007
VF33B,C,87,g,19.99999999999999
VF33B,C,88,g,69.99999999999999
VF33B,C,89,g,28.999999999999996
VF33B,C,9,k,51.00000000000001
VF33B,C,90,g,90.0
VF33B,C,91,g,18.99999999999999
VF33B,C,92,g,15.0
VF33B,C,93,g,43.0
VF33B,C,94,g,15.0
VF33B,C,95,g,4.99999999999999
VF33B,C,96,g,37.99999999999999
VF33B,C,97,g,120.0
VF33B,C,98,g,24.00000000000002
VF33B,C,99,k,46.0
VF33B,E,0,G,38.00000000000001
VF33B,E,1,G,40.99999999999999
VF33B,E,10,G,38.00000000000001
VF33B,E,11,G,32.0
VF33B,E,12,K,74.0
VF33B,E,13,K,83.0
VF33B,E,14,K,95.0
VF33B,E,15,K,5.000000000000004
VF33B,E,16,K,5.000000000000004
VF33B,E,17,K,47.000000000000014
VF33B,E,18,K,31.0
VF33B,E,19,K,5.000000000000004
VF33B,E,2,G,23.999999999999993
VF33B,E,20,K,75.99999999999999
VF33B,E,21,K,70.0
VF33B,E,22,K,79.99999999999999
VF33B,E,23,G,40.99999999999999
VF33B,E,24,K,27.999999999999996
VF33B,E,25,K,135.0
VF33B,E,26,K,81.0
VF33B,E,27,K,82.0
VF33B,E,28,K,4.999999999999997
VF33B,E,29,K,4.99999999999999
VF33B,E,3,K,5.000000000000004
VF33B,E,30,G,45.0
VF33B,E,31,G,42.00000000000001
VF33B,E,32,K,5.000000000000004
VF33B,E,33,K,4.99999999999999
VF33B,E,34,K,5.000000000000004
VF33B,E,35,G,29.00000000000001
VF33B,E,36,K,88.0
VF33B,E,37,K,51.00000000000001
VF33B,E,38,K,79.0
VF33B,E,39,K,70.0
VF33B,E,4,G,26.999999999999996
VF33B,E,40,K,5.000000000000004
VF33B,E,41,K,60.000000000000014
VF33B,E,42,K,71.00000000000001
VF33B,E,43,K,78.99999999999999
VF33B,E,44,K,98.99999999999999
VF33B,E,45,K,89.0
VF33B,E,46,K,64.99999999999999
VF33B,E,47,K,60.0
VF33B,E,48,G,18.999999999999996
VF33B,E,49,K,4.999999999999997
VF33B,E,5,K,91.0
VF33B,E,50,K,15.0
VF33B,E,51,K,88.00000000000001
VF33B,E,52,G,33.0
VF33B,E,53,G,28.999999999999996
VF33B,E,54,K,40.0
VF33B,E,55,K,59.000000000000014
VF33B,E,56,K,49.0
VF33B,E,57,G,5.000000000000004
VF33B,E,58,G,18.000000000000004
VF33B,E,59,K,82.99999999999999
VF33B,E,6,K,132.0
VF33B,E,60,G,66.0
VF33B,E,61,K,75.00000000000001
VF33B,E,62,K,107.00000000000001
VF33B,E,63,K,50.0
VF33B,E,64,G,31.000000000000004
VF33B,E,65,K,71.00000000000001
VF33B,E,66,K,103.0
VF33B,E,67,K,88.0
VF33B,E,68,K,73.0
VF33B,E,69,K,59.0
VF33B,E,7,G,5.000000000000004
VF33B,E,70,K,63.0
VF33B,E,71,K,88.0
VF33B,E,72,G,149.0
VF33B,E,73,K,105.0
VF33B,E,74,K,89.0
VF33B,E,75,K,60.0
VF33B,E,76,K,76.0
VF33B,E,77,K,5.000000000000004
VF33B,E,78,K,90.0
VF33B,E,79,K,76.00000000000001
VF33B,E,8,G,45.0
VF33B,E,80,K,89.00000000000001
VF33B,E,81,K,22.999999999999993
VF33B,E,82,G,20.99999999999999
VF33B,E,83,G,5.000000000000004
VF33B,E,84,G,34.0
VF33B,E,85,G,32.0
VF33B,E,86,K,84.0
VF33B,E,87,G,13.999999999999998
VF33B,E,88,G,27.999999999999996
VF33B,E,89,G,11.999999999999996
VF33B,E,9,G,32.0
VF33B,E,90,K,70.99999999999999
VF33B,E,91,K,80.00000000000001
