speaker,language,clip,phone,vot_ms
VM20B,C,98,g,5.000000000000004
VM20B,C,99,g,21.999999999999993
VM20B,E,0,G,37.99999999999999
VM20B,E,1,K,6.000000000000005
VM20B,E,10,K,62.00000000000001
VM20B,E,100,K,15.0
VM20B,E,101,G,23.0
VM20B,E,11,K,5.000000000000004
VM20B,E,12,G,31.999999999999986
VM20B,E,13,G,27.999999999999996
VM20B,E,14,K,39.00000000000001
VM20B,E,15,G,23.999999999999993
VM20B,E,16,K,45.0
VM20B,E,17,K,77.00000000000001
VM20B,E,18,K,41.99999999999999
VM20B,E,19,G,31.0
VM20B,E,2,G,20.000000000000004
VM20B,E,20,G,17.0
VM20B,E,21,G,22.999999999999993
VM20B,E,22,K,28.999999999999996
VM20B,E,23,K,46.0
VM20B,E,24,G,4.99999999999999
VM20B,E,25,K,66.0
VM20B,E,26,K,5.000000000000004
VM20B,E,27,K,64.0
VM20B,E,28,K,5.000000000000004
VM20B,E,29,G,24.999999999999993
VM20B,E,3,K,58.0
VM20B,E,30,K,7.000000000000006
VM20B,E,31,G,38.00000000000001
VM20B,E,32,K,69.0
VM20B,E,33,K,52.00000000000001
VM20B,E,34,G,4.999999999999997
VM20B,E,35,K,72.00000000000001
VM20B,E,36,G,22.0
VM20B,E,37,G,5.000000000000004
VM20B,E,38,K,63.0
VM20B,E,39,K,17.0
VM20B,E,4,K,5.000000000000004
VM20B,E,40,K,91.99999999999999
VM20B,E,41,G,25.0
VM20B,E,42,K,5.000000000000004
VM20B,E,43,G,5.000000000000004
VM20B,E,44,K,63.0
VM20B,E,45,K,68.0
VM20B,E,46,K,46.0
VM20B,E,47,K,78.00000000000001
VM20B,E,48,K,23.000000000000007
VM20B,E,49,G,23.999999999999993
VM20B,E,5,G,25.999999999999996
VM20B,E,50,K,72.0
VM20B,E,51,G,11.999999999999996
VM20B,E,52,K,71.00000000000001
VM20B,E,53,K,55.00000000000001
VM20B,E,54,K,49.0
VM20B,E,55,K,46.0
VM20B,E,56,K,75.99999999999999
VM20B,E,57,K,4.99999999999999
VM20B,E,58,K,19.99999999999999
VM20B,E,59,K,26.999999999999996
VM20B,E,6,K,35.0
VM20B,E,60,K,66.0
VM20B,E,61,K,77.00000000000001
VM20B,E,62,K,59.999999999999986
VM20B,E,63,K,4.999999999999977
VM20B,E,64,K,64.0
VM20B,E,65,K,5.000000000000004
VM20B,E,66,K,10.000000000000002
VM20B,E,67,G,19.99999999999999
VM20B,E,68,G,19.000000000000004
VM20B,E,69,K,58.999999999999986
VM20B,E,7,G,30.0
VM20B,E,70,K,4.99999999999999
VM20B,E,71,G,5.000000000000004
VM20B,E,72,G,23.0
VM20B,E,73,K,32.0
VM20B,E,74,G,26.00000000000001
VM20B,E,75,G,17.999999999999996
VM20B,E,76,K,77.00000000000001
VM20B,E,77,G,17.999999999999996
VM20B,E,78,G,25.0
VM20B,E,79,K,22.0
VM20B,E,8,G,17.0
VM20B,E,80,K,32.999999999999986
VM20B,E,81,G,4.99999999999999
VM20B,E,82,G,34.0
VM20B,E,83,K,98.0
VM20B,E,84,K,74.00000000000001
VM20B,E,85,K,24.999999999999993
VM20B,E,86,K,9.000000000000002
VM20B,E,87,G,24.000000000000007
VM20B,E,88,G,24.999999999999993
VM20B,E,89,G,5.000000000000004
VM20B,E,9,G,4.99999999999999
VM20B,E,90,K,52.99999999999999
VM20B,E,91,G,16.0
VM20B,E,92,K,64.99999999999999
VM20B,E,93,G,26.000000000000004
VM20B,E,94,G,16.0
VM20B,E,95,K,47.0
VM20B,E,96,K,64.0
VM20B,E,97,K,5.000000000000004
VM20B,E,98,G,4.999999999999997
VM20B,E,99,K,48.0
