phone,minTime,maxTime
k,1003.304,1003.384
k,1004.444,1004.474
k,1011.18,1011.23
k,1022.109,1022.139
k,1024.353,1024.443
k,1028.443,1028.503
k,1029.663,1029.743
k,1030.233,1030.283
k,1033.31,1033.34
k,1033.4,1033.44
k,1033.55,1033.6
k,1033.7,1033.73
k,1049.058,1049.148
k,1056.09,1056.14
k,1066.843,1066.873
k,1067.303,1067.343
k,1100.602,1100.642
k,1114.056,1114.106
k,1120.31,1120.37
k,1128.658,1128.698
k,1128.778,1128.828
k,1129.458,1129.508
k,1130.048,1130.128
k,1133.021,1133.071
k,1133.751,1133.801
k,1141.409,1141.499
k,1141.499,1141.619
k,1142.229,1142.289
k,1147.538,1147.568
k,1148.908,1148.938
k,1149.018,1149.058
k,1159.452,1159.482
k,1159.852,1159.902
k,1162.117,1162.157
k,1165.477,1165.517
k,1165.517,1165.617
k,1168.787,1168.857
k,1169.467,1169.527
k,1180.03,1180.07
k,1180.63,1180.66
k,1188.765,1188.805
k,1193.013,1193.063
k,1203.038,1203.068
k,1203.138,1203.178
k,1203.758,1203.788
k,1208.947,1208.997
k,1208.997,1209.077
k,1211.467,1211.537
k,1227.563,1227.603
k,1233.195,1233.555
k,1234.045,1234.095
k,1236.946,1236.996
k,1237.166,1237.206
k,1237.926,1237.976
k,1238.616,1238.676
k,1240.023,1240.053
k,1244.679,1244.709
k,1245.949,1245.989
k,1248.379,1248.429
k,1248.609,1248.639
k,1250.149,1250.199
k,1251.376,1251.406
k,1251.596,1251.646
k,1251.746,1251.816
k,1251.956,1251.996
k,1254.226,1254.276
k,1254.376,1254.406
k,1254.486,1254.516
k,1258.872,1258.912
k,1259.022,1259.052
k,1259.212,1259.272
k,1262.652,1262.692
k,1262.982,1263.072
k,1267.058,1267.138
k,1268.258,1268.298
k,1274.586,1274.696
k,1274.726,1274.756
k,1274.906,1274.936
k,1288.898,1288.928
k,1310.344,1310.384
k,1318.054,1318.104
k,1319.674,1319.704
k,1340.176,1340.236
k,1341.156,1341.206
k,1341.496,1341.556
k,1343.045,1343.075
k,1343.135,1343.195
k,1346.495,1346.525
k,1347.374,1347.444
k,1348.594,1348.634
k,1350.114,1350.144
k,1350.174,1350.264
k,1360.89,1360.92
k,1360.92,1360.98
k,1373.523,1373.603
k,1374.573,1374.643
k,1377.198,1377.258
k,1378.808,1378.848
k,1379.558,1379.598
k,1380.098,1380.168
k,1395.13,1395.19
k,1419.466,1419.516
k,1419.656,1419.686
k,1422.154,1422.224
k,1423.274,1423.304
k,1423.734,1423.774
k,1448.328,1448.368
k,1452.54,1452.57
k,1455.541,1455.571
k,1466.564,1466.634
k,1470.243,1470.303
k,1476.468,1476.498
k,1481.145,1481.175
k,1482.765,1482.795
k,1503.191,1503.221
k,1505.049,1505.079
k,1506.639,1506.669
k,1513.298,1513.358
k,1524.261,1524.301
k,1525.251,1525.281
k,1525.421,1525.471
k,1550.922,1551.292
k,1563.498,1563.528
k,1565.274,1565.324
k,1568.369,1568.429
k,1568.749,1568.779
k,1570.449,1570.519
k,1572.489,1572.549
k,1574.694,1574.754
k,1575.184,1575.214
k,1584.53,1584.56
k,1585.918,1585.958
k,1589.016,1589.066
k,1592.868,1592.938
k,1595.298,1595.338
k,1602.53,1602.56
k,1617.814,1617.854
k,1622.974,1623.004
k,1623.284,1623.384
k,1633.61,1633.64
k,1634.78,1634.82
k,1641.604,1641.684
k,1641.824,1641.864
k,1642.484,1642.564
k,1643.294,1643.324
k,1644.854,1644.934
k,1647.376,1647.436
k,1649.226,1649.266
k,1649.266,1649.336
k,1649.816,1649.846
k,1649.846,1649.896
k,1669.768,1669.798
k,1669.928,1669.978
k,1672.151,1672.191
k,1675.87,1675.93
k,1676.38,1676.44
k,1676.62,1676.69
k,1678.726,1678.856
k,1680.343,1680.403
k,1698.75,1698.78
k,1698.85,1698.94
k,1702.495,1702.565
k,1703.365,1703.445
k,1721.828,1721.878
k,1726.637,1726.687
k,1729.058,1729.088
k,1729.158,1729.188
k,1730.488,1730.548
k,1738.542,1738.622
k,1743.275,1743.405
k,1743.955,1743.995
k,1768.208,1768.258
k,1775.494,1775.534
k,1775.744,1775.844
k,1776.784,1776.864
k,1777.824,1777.854
k,1787.613,1787.653
k,1788.545,1788.575
k,1789.005,1789.075
k,1789.375,1789.435
k,1794.617,1794.687
k,1804.292,1804.362
k,1809.641,1809.691
k,1817.47,1817.55
k,1817.65,1817.68
k,1821.717,1821.747
k,1823.077,1823.107
k,1828.706,1828.756
k,1828.836,1828.866
