phone,minTime,maxTime
k,679.824,679.854
k,690.649,690.719
k,691.799,691.879
k,697.24,697.27
k,697.53,697.57
k,698.05,698.08
k,700.74,700.78
k,701.28,701.31
k,701.83,701.88
k,701.88,701.93
k,703.804,703.854
k,704.174,704.244
k,706.838,706.868
k,707.518,707.548
k,708.938,708.968
k,711.228,711.258
k,711.578,711.638
k,715.328,715.398
k,716.068,716.098
k,717.148,717.198
k,723.305,723.335
k,726.613,726.643
k,747.955,748.025
k,755.624,755.754
k,755.884,755.934
k,759.984,760.024
k,760.094,760.144
k,761.314,761.354
k,762.984,763.094
k,763.974,764.014
k,770.154,770.234
k,771.104,771.144
k,772.932,772.962
k,790.34,790.39
k,803.948,804.008
k,811.177,811.237
k,811.427,811.507
k,812.637,812.667
k,825.359,825.389
k,828.433,828.493
k,839.215,839.245
k,841.165,841.195
k,851.088,851.158
k,853.754,853.794
k,853.934,853.994
k,854.644,854.694
k,855.414,855.494
k,855.614,855.654
k,855.654,855.684
k,863.197,863.247
k,865.847,865.897
k,871.28,871.33
k,874.48,874.51
k,879.554,879.634
k,884.764,884.794
k,887.55,887.58
k,888.62,888.7
k,891.34,891.37
k,892.55,892.65
k,892.85,892.89
k,893.55,893.64
k,895.716,895.756
k,895.816,895.856
k,898.474,898.524
k,898.854,898.894
k,899.034,899.064
k,902.454,902.494
k,902.654,902.684
k,904.984,905.064
k,911.394,911.474
k,911.984,912.014
k,915.164,915.224
k,915.674,915.764
k,916.364,916.404
k,919.425,919.455
k,919.745,919.825
k,928.307,928.337
k,939.494,939.544
k,941.114,941.164
k,943.626,943.666
k,948.809,948.909
k,950.169,950.229
k,953.364,953.394
k,953.814,953.864
k,955.124,955.184
k,955.434,955.464
k,956.224,956.264
k,961.276,961.356
k,970.636,970.666
k,980.157,980.227
k,981.157,981.227
k,981.297,981.337
k,988.857,988.927
k,994.402,994.472
k,1023.14,1023.19
k,1027.445,1027.505
k,1035.865,1035.915
k,1049.124,1049.174
k,1050.724,1050.774
k,1058.816,1058.856
k,1068.613,1068.683
k,1072.101,1072.131
k,1075.201,1075.251
k,1076.641,1076.721
k,1077.201,1077.251
k,1110.151,1110.191
k,1111.101,1111.191
k,1111.251,1111.281
k,1112.601,1112.631
k,1118.408,1118.448
k,1122.15,1122.22
k,1126.409,1126.469
k,1129.583,1129.723
k,1133.311,1133.361
k,1139.635,1139.665
k,1144.913,1145.043
k,1146.243,1146.303
k,1150.77,1150.83
k,1155.348,1155.448
k,1156.558,1156.598
k,1158.298,1158.338
k,1165.095,1165.175
k,1165.935,1165.965
k,1166.145,1166.195
k,1170.855,1170.955
k,1181.675,1181.755
k,1181.935,1182.075
k,1187.944,1188.004
k,1196.217,1196.297
k,1198.167,1198.217
k,1199.147,1199.187
k,1206.064,1206.124
k,1209.329,1209.379
k,1225.835,1225.895
k,1225.965,1225.995
k,1240.99,1241.04
k,1245.247,1245.297
k,1249.521,1249.581
k,1261.306,1261.346
k,1261.826,1261.916
k,1272.203,1272.233
k,1283.876,1283.946
k,1284.096,1284.126
k,1285.438,1285.488
k,1285.538,1285.568
k,1288.758,1288.788
k,1294.477,1294.507
k,1299.985,1300.035
k,1308.435,1308.485
k,1309.775,1309.805
k,1316.636,1316.706
k,1319.646,1319.676
k,1328.617,1328.657
k,1329.597,1329.627
k,1332.274,1332.354
k,1332.834,1332.914
k,1334.476,1334.506
k,1334.676,1334.746
k,1336.726,1336.756
k,1338.507,1338.547
k,1340.617,1340.707
k,1348.248,1348.348
k,1348.378,1348.408
k,1356.186,1356.296
k,1356.356,1356.386
k,1364.524,1364.634
k,1376.681,1376.721
k,1382.18,1382.21
k,1383.34,1383.37
k,1383.59,1383.63
k,1391.356,1391.446
k,1393.286,1393.406
k,1393.866,1393.936
k,1401.264,1401.294
k,1402.514,1402.544
k,1402.644,1402.674
k,1404.696,1404.756
k,1408.842,1408.902
k,1415.088,1415.138
k,1417.052,1417.182
k,1420.868,1420.898
k,1439.38,1439.45
k,1455.223,1455.283
k,1460.295,1460.415
k,1469.559,1469.589
k,1474.835,1474.955
k,1475.885,1475.935
k,1480.63,1480.66
k,1489.252,1489.282
k,1493.072,1493.102
k,1493.703,1493.793
k,1508.765,1508.815
k,1511.385,1511.445
k,1533.048,1533.088
k,1537.59,1537.62
k,1539.419,1539.449
k,1545.326,1545.426
k,1549.122,1549.152
k,1549.252,1549.332
k,1549.532,1549.572
k,1556.702,1556.832
k,1560.224,1560.254
k,1563.324,1563.354
k,1567.346,1567.386
k,1582.492,1582.532
k,1582.672,1582.752
k,1587.815,1587.855
k,1596.677,1596.727
k,1605.466,1605.546
k,1608.395,1608.435
k,1610.345,1610.375
k,1610.575,1610.645
k,1610.995,1611.035
k,1630.129,1630.159
k,1640.26,1640.29
k,1640.8,1640.83
k,1645.638,1645.668
k,1647.178,1647.208
k,1647.298,1647.398
k,1649.535,1649.655
k,1650.045,1650.075
k,1659.647,1659.707
k,1662.64,1662.7
k,1664.28,1664.43
k,1664.931,1665.001
k,1669.508,1669.548
k,1669.678,1669.758
k,1676.483,1676.573
k,1678.073,1678.153
k,1678.433,1678.483
k,1679.243,1679.323
k,1696.516,1696.556
k,1702.125,1702.165
k,1710.471,1710.521
k,1716.558,1716.628
k,1718.798,1718.838
k,1719.688,1719.748
k,1723.441,1723.481
k,1724.181,1724.241
k,1724.981,1725.011
k,1758.501,1758.531
k,1786.601,1786.681
k,1795.539,1795.589
