phone,minTime,maxTime
k,1240.739,1240.799
k,1241.009,1241.049
k,1242.254,1242.324
k,1243.674,1243.754
k,1244.154,1244.214
k,1246.044,1246.114
k,1258.785,1258.945
k,1260.475,1260.505
k,1262.27,1262.34
k,1267.432,1267.472
k,1270.662,1270.732
k,1293.222,1293.282
k,1298.062,1298.192
k,1299.902,1299.972
k,1300.102,1300.162
k,1305.272,1305.322
k,1305.512,1305.562
k,1309.676,1309.726
k,1311.767,1311.887
k,1312.007,1312.097
k,1312.467,1312.577
k,1318.194,1318.234
k,1321.855,1322.045
k,1324.041,1324.081
k,1324.231,1324.271
k,1327.735,1327.775
k,1327.885,1327.925
k,1330.562,1330.612
k,1342.974,1343.054
k,1343.304,1343.354
k,1347.934,1347.994
k,1350.399,1350.429
k,1357.9,1357.95
k,1358.03,1358.07
k,1358.35,1358.4
k,1360.367,1360.437
k,1363.257,1363.307
k,1363.697,1363.777
k,1367.376,1367.456
k,1369.314,1369.374
k,1369.604,1369.664
k,1371.334,1371.364
k,1383.937,1383.987
k,1384.207,1384.267
k,1386.688,1386.788
k,1386.918,1386.998
k,1389.901,1389.981
k,1391.431,1391.461
k,1391.521,1391.551
k,1392.922,1392.952
k,1398.336,1398.426
k,1425.215,1425.245
k,1430.342,1430.402
k,1431.855,1431.955
k,1439.221,1439.271
k,1439.391,1439.461
k,1442.311,1442.341
k,1442.441,1442.481
k,1452.228,1452.268
k,1457.525,1457.575
k,1494.098,1494.158
k,1500.48,1500.52
k,1504.731,1504.811
k,1505.301,1505.371
k,1506.201,1506.241
k,1506.631,1506.671
k,1506.931,1506.981
k,1508.289,1508.349
k,1517.045,1517.085
k,1518.475,1518.525
k,1523.757,1523.817
k,1525.637,1525.707
k,1525.897,1525.957
k,1528.397,1528.467
k,1529.637,1529.667
k,1531.637,1531.717
k,1533.257,1533.297
k,1533.677,1533.717
k,1535.635,1535.705
k,1536.425,1536.505
k,1546.426,1546.476
k,1554.977,1555.017
k,1556.337,1556.367
k,1556.437,1556.467
k,1573.514,1573.554
k,1573.554,1573.604
k,1579.989,1580.069
k,1583.674,1583.734
k,1583.874,1583.914
k,1590.698,1590.758
k,1593.078,1593.128
k,1595.818,1595.858
k,1598.307,1598.347
k,1598.477,1598.507
k,1618.308,1618.348
k,1618.468,1618.578
k,1620.982,1621.032
k,1621.822,1621.862
k,1621.862,1621.902
k,1623.589,1623.639
k,1624.269,1624.389
k,1627.155,1627.195
k,1628.855,1628.935
k,1637.477,1637.577
k,1637.856,1637.936
k,1639.436,1639.476
k,1640.466,1640.506
k,1641.496,1641.566
k,1642.366,1642.396
k,1662.409,1662.469
k,1663.565,1663.645
k,1675.256,1675.306
k,1682.828,1683.098
k,1713.023,1713.063
k,1721.876,1721.976
k,1727.287,1727.347
k,1727.487,1727.557
k,1728.087,1728.157
k,1748.058,1748.118
k,1750.058,1750.098
k,1750.708,1750.768
k,1751.198,1751.228
k,1752.684,1752.714
k,1766.603,1766.673
k,1778.594,1778.634
k,1778.774,1778.864
k,1779.314,1779.374
k,1779.904,1780.014
k,1781.214,1781.284
k,1782.174,1782.224
k,1782.954,1782.994
k,1797.138,1797.188
k,1797.248,1797.288
k,1801.625,1801.735
k,1801.885,1801.965
k,1806.281,1806.331
k,1810.38,1810.41
k,1824.446,1824.506
k,1824.636,1824.776
k,1827.1,1827.13
k,1842.655,1842.695
