speaker,language,clip,phone,vot_ms
VM21B,E,30,K,9.000000000000002
VM21B,E,31,G,17.0
VM21B,E,32,K,70.0
VM21B,E,33,G,27.999999999999996
VM21B,E,34,K,5.000000000000004
VM21B,E,35,G,21.000000000000004
VM21B,E,36,K,61.999999999999986
VM21B,E,37,K,26.000000000000004
VM21B,E,38,K,81.0
VM21B,E,39,K,34.0
VM21B,E,4,K,74.0
VM21B,E,40,G,33.0
VM21B,E,41,G,24.999999999999993
VM21B,E,42,G,34.0
VM21B,E,43,G,24.999999999999993
VM21B,E,44,K,55.00000000000001
VM21B,E,45,K,36.00000000000001
VM21B,E,46,K,23.999999999999993
VM21B,E,47,K,7.000000000000006
VM21B,E,48,K,62.00000000000001
VM21B,E,49,G,26.999999999999996
VM21B,E,5,G,36.00000000000001
VM21B,E,50,K,66.99999999999999
VM21B,E,51,G,30.0
VM21B,E,52,G,5.000000000000004
VM21B,E,53,K,39.00000000000001
VM21B,E,54,G,28.999999999999996
VM21B,E,55,K,13.999999999999998
VM21B,E,56,K,25.999999999999996
VM21B,E,57,K,28.999999999999996
VM21B,E,58,G,24.999999999999993
VM21B,E,59,K,34.0
VM21B,E,6,G,24.999999999999993
VM21B,E,60,G,28.000000000000004
VM21B,E,61,K,4.99999999999999
VM21B,E,62,K,27.999999999999996
VM21B,E,63,G,106.99999999999999
VM21B,E,64,K,60.0
VM21B,E,65,K,5.000000000000004
VM21B,E,66,K,40.00000000000001
VM21B,E,67,G,30.000000000000007
VM21B,E,68,K,56.99999999999999
VM21B,E,69,K,40.99999999999999
VM21B,E,7,G,55.00000000000001
VM21B,E,70,K,51.99999999999999
VM21B,E,71,K,49.999999999999986
VM21B,E,72,G,9.999999999999995
VM21B,E,73,K,55.99999999999999
VM21B,E,74,K,82.99999999999999
VM21B,E,8,G,5.000000000000004
VM21B,E,9,G,25.999999999999996
